STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry
06,037,575001,06037575001,5750.01,Census Tract 5750.01,G5020,S,975068,0,+33.7947828,-118.1474233,"GEOMETRYCOLLECTION (POLYGON ((-118.18501 33.826705, -118.183746 33.826703, -118.182664 33.826702, -118.181564 33.826707, -118.180656 33.826706, -118.179557 33.826705, -118.178482 33.826704, -118.17757399999999 33.826702, -118.177393 33.826702, -118.176966 33.826707999999996, -118.176303 33.826707999999996, -118.176278 33.826701, -118.175631 33.8267, -118.175219 33.826699, -118.175093 33.826699, -118.174548 33.826698, -118.17412999999999 33.826698, -118.173315 33.826696999999996, -118.17303799999999 33.826696, -118.171963 33.826702, -118.170873 33.826693999999996, -118.16979 33.826692, -118.1687 33.826698, -118.16823099999999 33.826695, -118.167572 33.826695, -118.16755 33.826695, -118.16736 33.826693999999996, -118.167359 33.824200000000005, -118.167359 33.822915, -118.16735800000001 33.822081, -118.16735800000001 33.821985, -118.167357 33.820153, -118.167395 33.820152, -118.167562 33.820149, -118.167642 33.819733, -118.167632 33.81892, -118.16871499999999 33.818920999999996, -118.169805 33.818923, -118.17088799999999 33.818918, -118.171971 33.81892, -118.171971 33.818805999999995, -118.171973 33.818657, -118.172511 33.818653999999995, -118.173063 33.818650999999996, -118.17360000000001 33.818650999999996, -118.174103 33.818647, -118.174099 33.818708, -118.174093 33.818795, -118.17409599999999 33.818916, -118.174144 33.818916, -118.175234 33.818909999999995, -118.175273 33.818909999999995, -118.175273 33.818788999999995, -118.175268 33.818716, -118.175261 33.818622999999995, -118.175778 33.818622999999995, -118.176317 33.818622999999995, -118.176861 33.818625, -118.177403 33.818627, -118.17795100000001 33.818629, -118.178491 33.818630999999996, -118.179028 33.818632, -118.179587 33.818632, -118.180117 33.818633999999996, -118.180466 33.818635, -118.180667 33.818636, -118.181215 33.818636999999995, -118.18175099999999 33.818638, -118.182288 33.818639, -118.182836 33.818641, -118.183374 33.818642, -118.183536 33.818642, -118.183926 33.818644, -118.184296 33.818644, -118.184455 33.818622, -118.184454 33.818726999999996, -118.184452 33.818906, -118.184801 33.818908, -118.18501499999999 33.818909999999995, -118.185013 33.820077, -118.18501 33.822120999999996, -118.185018 33.822148, -118.185014 33.824211999999996, -118.18501 33.826705)), LINESTRING (-118.16736 33.826693999999996, -118.16736 33.827692), LINESTRING (-118.16736 33.827692, -118.167361 33.827781), LINESTRING (-118.167361 33.827781, -118.165783 33.827777), LINESTRING (-118.165783 33.827777, -118.165783 33.827804), LINESTRING (-118.165783 33.827804, -118.165332 33.827802999999996), LINESTRING (-118.165332 33.827802999999996, -118.16463 33.827802), LINESTRING (-118.16463 33.827802, -118.16431 33.827802), LINESTRING (-118.16403700000001 33.827596, -118.164036 33.827219), LINESTRING (-118.164036 33.827219, -118.16403199999999 33.825162), LINESTRING (-118.16403199999999 33.825162, -118.164031 33.824062), LINESTRING (-118.164031 33.824062, -118.164034 33.82385), LINESTRING (-118.164034 33.82385, -118.164039 33.823589), LINESTRING (-118.164039 33.823589, -118.164052 33.823312), LINESTRING (-118.164052 33.823312, -118.16407 33.823035), LINESTRING (-118.16407 33.823035, -118.164094 33.822758), LINESTRING (-118.164094 33.822758, -118.164124 33.822482), LINESTRING (-118.164124 33.822482, -118.16416 33.822206), LINESTRING (-118.16416 33.822206, -118.164205 33.821912), LINESTRING (-118.164205 33.821912, -118.164248 33.821657), LINESTRING (-118.164248 33.821657, -118.16427999999999 33.821497), LINESTRING (-118.16427999999999 33.821497, -118.164301 33.821383), LINESTRING (-118.164301 33.821383, -118.16435899999999 33.82111), LINESTRING (-118.16435899999999 33.82111, -118.164419 33.820857), LINESTRING (-118.164419 33.820857, -118.164488 33.820586), LINESTRING (-118.164488 33.820586, -118.164563 33.820316), LINESTRING (-118.164563 33.820316, -118.164643 33.820046999999995), LINESTRING (-118.164643 33.820046999999995, -118.164789 33.820051), LINESTRING (-118.164789 33.820051, -118.164917 33.820053), LINESTRING (-118.164917 33.820053, -118.167357 33.820054), LINESTRING (-118.167357 33.820054, -118.167357 33.820153))"
06,059,099511,06059099511,995.11,Census Tract 995.11,G5020,S,820286,1480656,+33.7385342,-118.1055682,"MULTILINESTRING ((-118.067227 33.817648, -118.067039 33.817741999999996), (-118.067039 33.817741999999996, -118.066856 33.817834), (-118.066856 33.817834, -118.066788 33.817868), (-118.066788 33.817868, -118.066719 33.817902), (-118.066719 33.817902, -118.066554 33.817985), (-118.066554 33.817985, -118.06621 33.818157), (-118.06621 33.818157, -118.066114 33.818207), (-118.066114 33.818207, -118.06601 33.818258), (-118.06601 33.818258, -118.065467 33.818529), (-118.065467 33.818529, -118.065327 33.818601), (-118.065327 33.818601, -118.065142 33.818692), (-118.065142 33.818692, -118.064619 33.818957), (-118.064619 33.818957, -118.064321 33.819103999999996), (-118.064321 33.819103999999996, -118.06401 33.819258999999995), (-118.06401 33.819258999999995, -118.063677 33.819426), (-118.063677 33.819426, -118.063329 33.8196), (-118.063329 33.8196, -118.06317 33.819680999999996), (-118.06317 33.819680999999996, -118.063248 33.8204), (-118.063248 33.8204, -118.063248 33.820648), (-118.063248 33.820648, -118.063249 33.820706), (-118.063249 33.820706, -118.06325 33.820764), (-118.06325 33.820764, -118.063257 33.821048999999995), (-118.063257 33.821048999999995, -118.063263 33.821339), (-118.063263 33.821339, -118.063263 33.821380999999995), (-118.063263 33.821380999999995, -118.063271 33.821419), (-118.063271 33.821419, -118.063271 33.82143), (-118.063271 33.82143, -118.063271 33.821453), (-118.063271 33.821453, -118.063278 33.821464999999996), (-118.063278 33.821464999999996, -118.063278 33.821498999999996), (-118.063278 33.821498999999996, -118.063278 33.821632), (-118.063278 33.821632, -118.063293 33.821940999999995), (-118.063293 33.821940999999995, -118.063286 33.822033), (-118.063286 33.822033, -118.063278 33.82275), (-118.063278 33.82275, -118.063278 33.822811), (-118.063278 33.822811, -118.063278 33.823681), (-118.063278 33.823681, -118.063272 33.823935), (-118.063272 33.823935, -118.063268 33.824107), (-118.067447 33.817538, -118.067227 33.817648))"
06,037,577504,06037577504,5775.04,Census Tract 5775.04,G5020,S,411816,3639460,+33.7396064,-118.1387839,"POLYGON ((-118.108505 33.81968, -118.108011 33.820233, -118.107821 33.820446, -118.10652999999999 33.821979999999996, -118.10604599999999 33.82252, -118.105975 33.822599, -118.10564099999999 33.822981, -118.105376 33.823281, -118.105293 33.823375999999996, -118.10431 33.824495, -118.104056 33.824785, -118.103818 33.825055, -118.10331099999999 33.825621, -118.10323199999999 33.825713, -118.10280399999999 33.826194, -118.102368 33.826693999999996, -118.101536 33.827629, -118.10076699999999 33.828505, -118.100369 33.828959999999995, -118.100236 33.829122, -118.100079 33.829336, -118.099932 33.829555, -118.099769 33.82983, -118.099676 33.830009, -118.099625 33.830112, -118.099545 33.83029, -118.099409 33.830666, -118.099095 33.831649999999996, -118.098911 33.832201999999995, -118.098862 33.83235, -118.098584 33.83235, -118.097794 33.832347, -118.097697 33.832346, -118.097633 33.832345, -118.097585 33.832344, -118.09752 33.832343, -118.097472 33.832342, -118.097432 33.832339999999995, -118.097384 33.832338, -118.097336 33.832336999999995, -118.097304 33.832335, -118.09728 33.832333999999996, -118.09724 33.832332, -118.097208 33.83233, -118.097168 33.832328, -118.09712 33.832325, -118.09707900000001 33.832322999999995, -118.09703999999999 33.832319999999996, -118.09698399999999 33.832316, -118.096924 33.832312, -118.096848 33.832305999999996, -118.0968 33.832302, -118.094549 33.832103, -118.094199 33.832073, -118.093526 33.832014, -118.093509 33.831874, -118.093491 33.831734, -118.093457 33.831461, -118.093436 33.831317999999996, -118.093432 33.831289999999996, -118.09324 33.831291, -118.093222 33.831178, -118.093186 33.830956, -118.093054 33.829910999999996, -118.09286399999999 33.828772, -118.092876 33.828756999999996, -118.092664 33.827421, -118.092645 33.82719, -118.09230099999999 33.825041, -118.092321 33.82503, -118.092156 33.82404, -118.092156 33.823913999999995, -118.092123 33.823848, -118.092143 33.823831, -118.09210999999999 33.823584, -118.091945 33.82254, -118.09191200000001 33.822468, -118.091925 33.822413, -118.091846 33.821962, -118.091766 33.821248, -118.091713 33.820945, -118.09168 33.820873999999996, -118.0917 33.820819, -118.091647 33.820671, -118.091667 33.820654, -118.091634 33.820395999999995, -118.09138300000001 33.818821, -118.09271 33.818821, -118.0947 33.818818, -118.095547 33.818819999999995, -118.09639899999999 33.818821, -118.097237 33.818816, -118.098075 33.818818, -118.09913399999999 33.818813999999996, -118.10018600000001 33.818816, -118.102681 33.818819999999995, -118.103939 33.818816, -118.105203 33.818818, -118.106877 33.818815, -118.107102 33.818816, -118.107328 33.818816, -118.107834 33.818816999999996, -118.109272 33.818819999999995, -118.109003 33.819120999999996, -118.108505 33.81968))"
06,037,577300,06037577300,5773,Census Tract 5773,G5020,S,906095,2308465,+33.7398185,-118.1397692,"GEOMETRYCOLLECTION (POLYGON ((-118.116561 33.828614, -118.116552 33.830342, -118.116551 33.830413, -118.116541 33.831323999999995, -118.11654 33.831766, -118.116535 33.832248, -118.116532 33.832409, -118.11590100000001 33.832406999999996, -118.114847 33.832398999999995, -118.114366 33.832402, -118.109704 33.832387, -118.108858 33.832384, -118.108716 33.832384, -118.108375 33.832381999999996, -118.10775699999999 33.83238, -118.106853 33.832377, -118.105994 33.832375, -118.105133 33.832372, -118.10273 33.832363, -118.100856 33.832359, -118.099133 33.832350999999996, -118.098862 33.83235, -118.098911 33.832201999999995, -118.099095 33.831649999999996, -118.099409 33.830666, -118.099545 33.83029, -118.099625 33.830112, -118.099676 33.830009, -118.099769 33.82983, -118.099932 33.829555, -118.100079 33.829336, -118.100236 33.829122, -118.100369 33.828959999999995, -118.10076699999999 33.828505, -118.101536 33.827629, -118.102368 33.826693999999996, -118.10280399999999 33.826194, -118.10323199999999 33.825713, -118.10331099999999 33.825621, -118.103818 33.825055, -118.104056 33.824785, -118.10431 33.824495, -118.105293 33.823375999999996, -118.105376 33.823281, -118.10564099999999 33.822981, -118.105975 33.822599, -118.10604599999999 33.82252, -118.10652999999999 33.821979999999996, -118.107821 33.820446, -118.108011 33.820233, -118.108505 33.81968, -118.109003 33.819120999999996, -118.109272 33.818819999999995, -118.109587 33.818821, -118.109614 33.818821, -118.10981699999999 33.818821, -118.110441 33.818815, -118.111263 33.818816999999996, -118.11210000000001 33.818818, -118.11294699999999 33.818813, -118.114637 33.81881, -118.116517 33.818813, -118.11651499999999 33.819570999999996, -118.116513 33.820251, -118.116512 33.820937, -118.11651 33.821629, -118.1165 33.822354, -118.116548 33.824293, -118.116566 33.825019, -118.115505 33.825016999999995, -118.114676 33.825009, -118.113839 33.825008, -118.112993 33.825006, -118.112132 33.825005, -118.111294 33.825002999999995, -118.110441 33.825001, -118.110427 33.827534, -118.109487 33.827532, -118.10854499999999 33.827529999999996, -118.108552 33.824991, -118.108308 33.82499, -118.108063 33.82499, -118.107974 33.82499, -118.107944 33.82499, -118.107794 33.82499, -118.107788 33.827338, -118.10779 33.827957, -118.107765 33.830147, -118.107765 33.830273999999996, -118.107765 33.83031, -118.107899 33.830309, -118.10797099999999 33.83031, -118.108097 33.83031, -118.108532 33.83031, -118.108531 33.830241, -118.109463 33.830242999999996, -118.110411 33.830245, -118.111272 33.830245999999995, -118.112119 33.830248, -118.112971 33.830249, -118.113809 33.830251, -118.114292 33.830245, -118.114289 33.830202, -118.114299 33.828673, -118.114297 33.828431, -118.116562 33.828443, -118.116561 33.828614)), LINESTRING (-118.116552 33.826983999999996, -118.116558 33.827571999999996), LINESTRING (-118.116558 33.827571999999996, -118.116559 33.827650999999996), LINESTRING (-118.116559 33.827650999999996, -118.116563 33.828331999999996), LINESTRING (-118.116563 33.828331999999996, -118.116562 33.828443), LINESTRING (-118.116566 33.825019, -118.116552 33.826983999999996))"
06,059,099512,06059099512,995.12,Census Tract 995.12,G5020,S,616510,1505,+33.7444635,-118.1043364,"POLYGON ((-118.152783 33.828972, -118.151923 33.828967999999996, -118.15104 33.829485999999996, -118.150418 33.831128, -118.149951 33.832378, -118.149501 33.832376, -118.147881 33.832371, -118.147651 33.83237, -118.14623 33.832364999999996, -118.14482699999999 33.832361, -118.143663 33.832357, -118.142706 33.832353999999995, -118.142623 33.832353999999995, -118.142544 33.832353999999995, -118.14248 33.832353, -118.142451 33.832353, -118.142197 33.83235, -118.140961 33.832347999999996, -118.140634 33.832347, -118.140521 33.832347, -118.137354 33.832336, -118.137226 33.832335, -118.133854 33.832322999999995, -118.132763 33.832321, -118.132201 33.832319999999996, -118.132172 33.832319999999996, -118.131608 33.832319, -118.13055 33.832318, -118.127121 33.832312, -118.12600499999999 33.832305999999996, -118.125145 33.832276, -118.124983 33.832437, -118.124225 33.832434, -118.120972 33.832423999999996, -118.120784 33.832423, -118.118315 33.832414, -118.116532 33.832409, -118.116535 33.832248, -118.11654 33.831766, -118.116541 33.831323999999995, -118.116551 33.830413, -118.116552 33.830342, -118.116561 33.828614, -118.116562 33.828443, -118.116563 33.828331999999996, -118.116559 33.827650999999996, -118.116558 33.827571999999996, -118.116552 33.826983999999996, -118.116566 33.825019, -118.116548 33.824293, -118.1165 33.822354, -118.11651 33.821629, -118.116512 33.820937, -118.116513 33.820251, -118.11651499999999 33.819570999999996, -118.116517 33.818813, -118.11891 33.818808, -118.119939 33.818805999999995, -118.12083200000001 33.818808, -118.123344 33.818805, -118.124167 33.818807, -118.12521699999999 33.818808, -118.126267 33.81881, -118.127074 33.818812, -118.127904 33.818805999999995, -118.12923 33.818808, -118.129834 33.818805999999995, -118.130416 33.818804, -118.13126199999999 33.818805999999995, -118.132083 33.818807, -118.132905 33.818808, -118.133909 33.81881, -118.133909 33.81883, -118.133886 33.821573, -118.133893 33.822238999999996, -118.133899 33.822964999999996, -118.133902 33.823350999999995, -118.133905 33.823657, -118.133911 33.824343, -118.133917 33.825055, -118.135156 33.825061, -118.138232 33.825075999999996, -118.142456 33.825095, -118.14255299999999 33.825095, -118.144528 33.825101, -118.146203 33.825072999999996, -118.147998 33.825094, -118.148867 33.825094, -118.15005 33.825086999999996, -118.151011 33.825081, -118.150978 33.827546999999996, -118.15212700000001 33.827551, -118.152486 33.827545, -118.153028 33.827517, -118.154037 33.827551, -118.15410299999999 33.827552, -118.15411 33.827646, -118.154104 33.828977, -118.152783 33.828972))"
06,037,577200,06037577200,5772,Census Tract 5772,G5020,S,1006078,2512239,+33.7525713,-118.1586796,"MULTILINESTRING ((-118.082718 33.829837999999995, -118.08271500000001 33.829887), (-118.08271500000001 33.829887, -118.082707 33.829944999999995), (-118.082707 33.829944999999995, -118.082698 33.829991), (-118.082698 33.829991, -118.08269 33.830008), (-118.08269 33.830008, -118.082667 33.830085), (-118.082667 33.830085, -118.082635 33.83016), (-118.082635 33.83016, -118.08259699999999 33.830233), (-118.08259699999999 33.830233, -118.082567 33.830278), (-118.082567 33.830278, -118.082558 33.830297), (-118.082558 33.830297, -118.082551 33.830304), (-118.082551 33.830304, -118.082539 33.830318), (-118.082539 33.830318, -118.082524 33.830337), (-118.082524 33.830337, -118.082499 33.830369), (-118.082499 33.830369, -118.08243999999999 33.830432), (-118.08243999999999 33.830432, -118.08239 33.830477), (-118.08239 33.830477, -118.082374 33.83049), (-118.082374 33.83049, -118.082304 33.830543999999996), (-118.082304 33.830543999999996, -118.082228 33.830591999999996), (-118.082228 33.830591999999996, -118.082148 33.830636), (-118.082148 33.830636, -118.08212 33.830648), (-118.08212 33.830648, -118.082085 33.830664), (-118.082085 33.830664, -118.082064 33.830673), (-118.082064 33.830673, -118.081916 33.830643), (-118.081916 33.830643, -118.08192 33.830841), (-118.08192 33.830841, -118.081793 33.830874), (-118.081793 33.830874, -118.081793 33.830993), (-118.081793 33.830993, -118.081812 33.83126), (-118.071826 33.823974, -118.071825 33.823935), (-118.071825 33.823935, -118.071805 33.823243), (-118.071805 33.823243, -118.071804 33.823209999999996), (-118.071804 33.823209999999996, -118.07197099999999 33.823209999999996), (-118.07197099999999 33.823209999999996, -118.072497 33.823468), (-118.072497 33.823468, -118.07468 33.823437999999996), (-118.07468 33.823437999999996, -118.074676 33.823008), (-118.074676 33.823008, -118.07481899999999 33.823052), (-118.07481899999999 33.823052, -118.078079 33.824014), (-118.078079 33.824014, -118.078427 33.824117), (-118.078427 33.824117, -118.079292 33.824373), (-118.079292 33.824373, -118.080082 33.824605999999996), (-118.080082 33.824605999999996, -118.080895 33.824846), (-118.080895 33.824846, -118.08133699999999 33.824977), (-118.08133699999999 33.824977, -118.081703 33.825083), (-118.081703 33.825083, -118.081761 33.825376), (-118.081761 33.825376, -118.081772 33.825421999999996), (-118.081772 33.825421999999996, -118.081786 33.826243), (-118.081786 33.826243, -118.081788 33.826426), (-118.081788 33.826426, -118.081897 33.826817999999996), (-118.081897 33.826817999999996, -118.082094 33.827532), (-118.082094 33.827532, -118.082436 33.828596), (-118.082436 33.828596, -118.082651 33.829443999999995), (-118.082651 33.829443999999995, -118.08269899999999 33.829636), (-118.08269899999999 33.829636, -118.082709 33.829693999999996), (-118.082709 33.829693999999996, -118.082713 33.829721), (-118.082713 33.829721, -118.082716 33.82975), (-118.082716 33.82975, -118.082717 33.829778), (-118.082717 33.829778, -118.082718 33.829806), (-118.082718 33.829806, -118.082718 33.829837999999995))"
06,037,576700,06037576700,5767,Census Tract 5767,G5020,S,857026,1651005,+33.7526438,-118.1598940,"POLYGON ((-118.205088 33.811681, -118.204221 33.811644, -118.203485 33.811643, -118.202427 33.811642, -118.202395 33.811648999999996, -118.201304 33.811648, -118.200222 33.811647, -118.199131 33.811645, -118.198073 33.81165, -118.196967 33.811648999999996, -118.195877 33.811648, -118.194794 33.811647, -118.193704 33.811645, -118.193055 33.811648999999996, -118.19229 33.811651, -118.191998 33.811651, -118.191704 33.81165, -118.190001 33.811642, -118.18940599999999 33.81164, -118.188276 33.811645999999996, -118.187194 33.811651, -118.186103 33.81165, -118.185013 33.811634999999995, -118.184907 33.811634999999995, -118.184803 33.811634999999995, -118.184622 33.811634999999995, -118.184579 33.811634999999995, -118.18458 33.810761, -118.18457599999999 33.809806, -118.184572 33.80892, -118.184578 33.808095, -118.184581 33.808003, -118.184584 33.807928, -118.184585 33.8071, -118.184586 33.806273, -118.18458 33.806184, -118.184575 33.806121, -118.18457599999999 33.805982, -118.184577 33.805844, -118.184577 33.80571, -118.184578 33.805578, -118.184578 33.805439, -118.184579 33.805304, -118.18458 33.805166, -118.18458 33.805028, -118.184581 33.804893, -118.184582 33.804448, -118.184582 33.804331, -118.184811 33.804393999999995, -118.184891 33.804396, -118.185017 33.8044, -118.18546 33.804421, -118.18610000000001 33.804435, -118.187182 33.804429999999996, -118.187473 33.804421999999995, -118.187737 33.804415999999996, -118.188217 33.804404, -118.188344 33.804398, -118.189142 33.804386, -118.189205 33.804384999999996, -118.189337 33.804386, -118.189354 33.804386, -118.190026 33.80438, -118.191236 33.804382, -118.191631 33.804382, -118.192467 33.804383, -118.192546 33.804383, -118.193708 33.804384999999996, -118.194797 33.804379, -118.195889 33.80438, -118.196963 33.804381, -118.198069 33.804383, -118.199136 33.804378, -118.200217 33.804379, -118.201308 33.80438, -118.20239 33.804387, -118.20340999999999 33.804393999999995, -118.204246 33.804389, -118.204759 33.804389, -118.205324 33.804387999999996, -118.205445 33.809642, -118.205445 33.809656, -118.20549199999999 33.811674, -118.205088 33.811681))"
06,037,576602,06037576602,5766.02,Census Tract 5766.02,G5020,S,559795,4433921,+33.7640391,-118.1730543,"POLYGON ((-118.188789 33.834828, -118.188671 33.834887, -118.187928 33.835288999999996, -118.187753 33.835381, -118.187255 33.835643999999995, -118.186448 33.836072, -118.186148 33.836236, -118.185001 33.836847999999996, -118.184004 33.837375, -118.183468 33.837661, -118.18294399999999 33.837941, -118.18167 33.838625, -118.179748 33.839652, -118.177904 33.840632, -118.176299 33.8415, -118.176301 33.839904, -118.176295 33.839027, -118.176309 33.835809, -118.176301 33.834094, -118.176297 33.833355, -118.176299 33.832432, -118.174165 33.832429, -118.171952 33.832433, -118.168697 33.832428, -118.167614 33.832426999999996, -118.16445 33.832417, -118.164306 33.832417, -118.16430700000001 33.832267, -118.16430700000001 33.831942, -118.16430700000001 33.830200999999995, -118.16430700000001 33.829535, -118.164309 33.828875, -118.164309 33.828407, -118.164309 33.828001, -118.16431 33.82789, -118.16431 33.827802, -118.16463 33.827802, -118.165332 33.827802999999996, -118.165783 33.827804, -118.165783 33.827777, -118.167361 33.827781, -118.16736 33.827692, -118.16736 33.826693999999996, -118.16755 33.826695, -118.167572 33.826695, -118.16823099999999 33.826695, -118.1687 33.826698, -118.16979 33.826692, -118.170873 33.826693999999996, -118.171963 33.826702, -118.17303799999999 33.826696, -118.173315 33.826696999999996, -118.17412999999999 33.826698, -118.174548 33.826698, -118.175093 33.826699, -118.175219 33.826699, -118.175631 33.8267, -118.176278 33.826701, -118.176303 33.826707999999996, -118.176966 33.826707999999996, -118.177393 33.826702, -118.17757399999999 33.826702, -118.178482 33.826704, -118.179557 33.826705, -118.180656 33.826706, -118.181564 33.826707, -118.182664 33.826702, -118.183746 33.826703, -118.18501 33.826705, -118.185005 33.827628, -118.18499800000001 33.828934, -118.185 33.830794, -118.185001 33.83175, -118.186455 33.831752, -118.187191 33.831753, -118.187932 33.832539, -118.188784 33.833442999999995, -118.189352 33.834038, -118.189351 33.834531999999996, -118.188789 33.834828))"
06,059,099504,06059099504,995.04,Census Tract 995.04,G5020,S,2310018,0,+33.7512108,-118.0946098,"POLYGON ((-118.13397 33.797002, -118.13397 33.797745, -118.13397 33.79793, -118.133971 33.799453, -118.133971 33.799684, -118.13397 33.800250999999996, -118.133966 33.80126, -118.13396399999999 33.802361, -118.133963 33.802474, -118.133965 33.802762, -118.133965 33.802797999999996, -118.133966 33.802934, -118.133968 33.803149999999995, -118.133977 33.803169, -118.133976 33.803239, -118.133976 33.803292, -118.13397499999999 33.803925, -118.13397499999999 33.803944, -118.133974 33.80438, -118.133976 33.805164, -118.133976 33.805969, -118.133977 33.806701, -118.133965 33.807953999999995, -118.133954 33.809214, -118.133951 33.810372, -118.133951 33.810559, -118.132949 33.810558, -118.132111 33.810556, -118.13129 33.810555, -118.13045199999999 33.810553, -118.130034 33.810547, -118.129901 33.810547, -118.129791 33.810545999999995, -118.129644 33.810545999999995, -118.129275 33.810545, -118.126383 33.810533, -118.125952 33.810533, -118.12526 33.810531999999995, -118.125261 33.810381, -118.125261 33.810245, -118.125261 33.810141, -118.12526199999999 33.809996999999996, -118.125257 33.809267, -118.125264 33.808856999999996, -118.125269 33.806759, -118.125271 33.806073, -118.12527399999999 33.805025, -118.125275 33.804655, -118.125278 33.804313, -118.125278 33.804265, -118.12528 33.804010999999996, -118.125286 33.803277, -118.12528499999999 33.803014999999995, -118.125284 33.802859999999995, -118.125284 33.802762, -118.125283 33.802641, -118.125282 33.802493999999996, -118.125281 33.802209, -118.125291 33.80141, -118.125292 33.800771, -118.125293 33.800315999999995, -118.125294 33.800045, -118.125303 33.799755, -118.125305 33.79903, -118.125312 33.796022, -118.126948 33.796025, -118.127823 33.796026999999995, -118.128686 33.796028, -118.129555 33.796029, -118.130424 33.796031, -118.131293 33.796039, -118.132162 33.796034, -118.13265 33.796042, -118.13302999999999 33.796042, -118.133993 33.79605, -118.13396900000001 33.79626, -118.13397 33.797002))"
06,037,577604,06037577604,5776.04,Census Tract 5776.04,G5020,S,866541,661519,+33.7557499,-118.1100855,"POLYGON ((-118.151397 33.796304, -118.151386 33.797103, -118.151386 33.797118999999995, -118.151375 33.798316, -118.151372 33.798663999999995, -118.151367 33.799236, -118.151364 33.799527, -118.151364 33.799593, -118.151359 33.800171, -118.151355 33.800610999999996, -118.151354 33.800681, -118.151355 33.800967, -118.151355 33.801041999999995, -118.15135599999999 33.801285, -118.15135599999999 33.801446, -118.151361 33.804041999999995, -118.151346 33.804427, -118.151347 33.805785, -118.151348 33.806613, -118.151348 33.807006, -118.146036 33.806188, -118.144833 33.806011, -118.144716 33.805996, -118.144443 33.805952999999995, -118.144061 33.805896, -118.143416 33.805806, -118.14304 33.805735999999996, -118.142737 33.805679999999995, -118.142659 33.805665, -118.142597 33.805654, -118.142522 33.805634999999995, -118.14246299999999 33.805617, -118.142344 33.805579, -118.142095 33.805492, -118.141851 33.805396, -118.14154500000001 33.805261, -118.141287 33.805133, -118.140233 33.804590999999995, -118.139342 33.804085, -118.139033 33.803905, -118.138628 33.803684, -118.138246 33.803483, -118.137885 33.803323999999996, -118.137348 33.803123, -118.136964 33.802999, -118.13660300000001 33.802915999999996, -118.136136 33.802839, -118.135699 33.802792, -118.135307 33.802777999999996, -118.135025 33.802768, -118.133965 33.802762, -118.133963 33.802474, -118.13396399999999 33.802361, -118.133966 33.80126, -118.13397 33.800250999999996, -118.133971 33.799684, -118.133971 33.799453, -118.13397 33.79793, -118.13397 33.797745, -118.13397 33.797002, -118.13396900000001 33.79626, -118.13418300000001 33.796088999999995, -118.13423399999999 33.79605, -118.13501600000001 33.796051, -118.13618199999999 33.796051, -118.13892200000001 33.796051999999996, -118.140202 33.79606, -118.141048 33.796054999999996, -118.141044 33.796912999999996, -118.141032 33.799689, -118.141055 33.799689, -118.141995 33.799697, -118.142618 33.799698, -118.14266599999999 33.799698, -118.142683 33.799698, -118.142749 33.799698, -118.143371 33.799699, -118.14341 33.799699, -118.144333 33.799701, -118.144365 33.799701, -118.14525 33.799707999999995, -118.14529 33.799707999999995, -118.14616699999999 33.79971, -118.147209 33.799718, -118.148181 33.79972, -118.148291 33.799727, -118.14828299999999 33.796079999999996, -118.15048 33.796082999999996, -118.151411 33.796084, -118.151408 33.796138, -118.151397 33.796304))"
