Tree Number,Funder,Scientific Name,Common Name,Street Address,Other Add Info,City,Ownership,X Coordinate,Y Coordinate,Census Tract,DAC Status,Date Planted,Stock Size,Grow Space,Planted By
2018121579.0,Match,Hymenosporum Flavum,Sweet Shade,5116 Raton Circle,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.849251,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121580.0,Match,Hymenosporum Flavum,Sweet Shade,5146 Raton Circle,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84972222,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121519.0,Match,Lagerstroemia Indica,Crape Myrtle,1709 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.17208333333333,33.85027778,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121520.0,Match,Lagerstroemia Indica,Crape Myrtle,1715 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.17191666666668,33.85030556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121521.0,Match,Lagerstroemia Indica,Crape Myrtle,1716 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.17180555555557,33.85022222,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121522.0,Match,Lagerstroemia Indica,Crape Myrtle,1812 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.17077777777779,33.85055556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121523.0,Match,Lagerstroemia Indica,Crape Myrtle,1825 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.17063888888889,33.85063889,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121524.0,Match,Lagerstroemia Indica,Crape Myrtle,1904 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.17022222222222,33.85044444,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121525.0,Match,Lagerstroemia Indica,Crape Myrtle,1909 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.17019444444445,33.85055556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121526.0,Match,Lagerstroemia Indica,Crape Myrtle,1922 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.169751,33.85033333,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121527.0,Match,Lagerstroemia Indica,Crape Myrtle,1922 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16969444444445,33.85033333,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121528.0,Match,Lagerstroemia Indica,Crape Myrtle,1933 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16947222222223,33.85038889,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121529.0,Match,Lagerstroemia Indica,Crape Myrtle,1934 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16941666666668,33.85027778,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121530.0,Match,Lagerstroemia Indica,Crape Myrtle,1945 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16919444444444,33.85030556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121531.0,Match,Lagerstroemia Indica,Crape Myrtle,1940 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16919444444444,33.85019444,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121532.0,Match,Lagerstroemia Indica,Crape Myrtle,1951 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16902777777779,33.85022222,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121533.0,Match,Lagerstroemia Indica,Crape Myrtle,1951 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16905555555556,33.850251,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121534.0,Match,Lagerstroemia Indica,Crape Myrtle,1946 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16905555555556,33.85011111,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121535.0,Match,Lagerstroemia Indica,Crape Myrtle,1957 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16883333333334,33.85016667,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121536.0,Match,Lagerstroemia Indica,Crape Myrtle,1957 Hardwick St.,Ridgewood Cove,Long Beach,Public,-118.16877777777778,33.85016667,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121551.0,Match,Lagerstroemia Indica,Crape Myrtle,5023 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17113888888889,33.84802778,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121552.0,Match,Lagerstroemia Indica,Crape Myrtle,5032 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17105555555555,33.84827778,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121553.0,Match,Lagerstroemia Indica,Crape Myrtle,5041 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17113888888889,33.84844444,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121554.0,Match,Lagerstroemia Indica,Crape Myrtle,5041 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17116666666666,33.84844444,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121555.0,Match,Lagerstroemia Indica,Crape Myrtle,5047 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17119444444445,33.84855556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121556.0,Match,Lagerstroemia Indica,Crape Myrtle,5047 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17119444444445,33.84861111,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121557.0,Match,Lagerstroemia Indica,Crape Myrtle,5050 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17108333333334,33.84866667,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121558.0,Match,Lagerstroemia Indica,Crape Myrtle,5059 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84883333,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121559.0,Match,Lagerstroemia Indica,Crape Myrtle,5059 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84886111,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121560.0,Match,Lagerstroemia Indica,Crape Myrtle,5065 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.849001,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121561.0,Match,Lagerstroemia Indica,Crape Myrtle,5101 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84905556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121562.0,Match,Lagerstroemia Indica,Crape Myrtle,5101 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84911111,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121563.0,Match,Lagerstroemia Indica,Crape Myrtle,5107 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.849251,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121564.0,Match,Lagerstroemia Indica,Crape Myrtle,5107 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.176722,33.84922222,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121565.0,Match,Lagerstroemia Indica,Crape Myrtle,5113 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84936111,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121566.0,Match,Lagerstroemia Indica,Crape Myrtle,5113 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84941667,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121567.0,Match,Lagerstroemia Indica,Crape Myrtle,5116 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84947222,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121568.0,Match,Lagerstroemia Indica,Crape Myrtle,5122 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84963889,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121569.0,Match,Lagerstroemia Indica,Crape Myrtle,5122 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84958333,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121570.0,Match,Lagerstroemia Indica,Crape Myrtle,5125 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84966667,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121595.0,Match,Lagerstroemia Indica,Crape Myrtle,5062 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.17111111,33.84897222,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121549.0,Match,Podocarpus Macrophyllus,African Fern Pine,5033 Rose Ave,Ridgewood Cove,Long Beach,Public,-118.17030555555556,33.84830556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121550.0,Match,Podocarpus Macrophyllus,African Fern Pine,5056 Rose Ave,Ridgewood Cove,Long Beach,Public,-118.17005555555556,33.84886111,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121581.0,Match,Podocarpus Macrophyllus,African Fern Pine,5011 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84794444,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121582.0,Match,Podocarpus Macrophyllus,African Fern Pine,5011 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84802778,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121583.0,Match,Podocarpus Macrophyllus,African Fern Pine,5026 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84836111,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121584.0,Match,Podocarpus Macrophyllus,African Fern Pine,5026 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17672222222222,33.84841667,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121585.0,Match,Podocarpus Macrophyllus,African Fern Pine,5030 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17194444444445,33.84852778,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121586.0,Match,Podocarpus Macrophyllus,African Fern Pine,5033 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17205555555556,33.84852778,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121587.0,Match,Podocarpus Macrophyllus,African Fern Pine,5043 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17208333333333,33.84880556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121588.0,Match,Podocarpus Macrophyllus,African Fern Pine,5100 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.172001,33.84905556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121589.0,Match,Podocarpus Macrophyllus,African Fern Pine,5101 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17211111111112,33.84911111,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121590.0,Match,Podocarpus Macrophyllus,African Fern Pine,5106 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17202777777779,33.849251,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121591.0,Match,Podocarpus Macrophyllus,African Fern Pine,5109 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17211111111112,33.84922222,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121592.0,Match,Podocarpus Macrophyllus,African Fern Pine,5119 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17216666666667,33.84955556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121593.0,Match,Podocarpus Macrophyllus,African Fern Pine,5119 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17188888888889,33.84963889,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121594.0,Match,Podocarpus Macrophyllus,African Fern Pine,5124 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.17205556,33.849751,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121596.0,Match,Podocarpus Macrophyllus,African Fern Pine,1621 Silva St.,Ridgewood Cove,Long Beach,Public,-118.17197222,33.84780556,6037570602,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121501.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5006 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16911111111112,33.84741667,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121502.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5017 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16905555555556,33.84772222,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121503.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5017 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16897222222222,33.84777778,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121504.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5018 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16883333333334,33.84769444,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121505.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5042 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16844444444445,33.84819444,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121506.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5060 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16827777777779,33.84852778,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121507.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5065 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16836111111111,33.84888889,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121508.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5065 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16836111111111,33.84891667,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121509.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5071 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16836111111111,33.84905556,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121510.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5105 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.1683888888889,33.84911111,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121511.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5105 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.1683888888889,33.84913889,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121512.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5102 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.168251,33.84911111,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121513.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5108 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.168251,33.84922222,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121514.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5120 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16833333333334,33.84947222,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121515.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5126 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16841666666667,33.84966667,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121516.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5126 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16836111111111,33.84972222,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121517.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5132 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16830555555556,33.84983333,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121518.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,5132 Gardenia Ave,Ridgewood Cove,Long Beach,Public,-118.16827777777779,33.86658333,6037571503,2A,2018-12-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121801.0,Match,Pyrus Kawakamii ,Evergreen Pear,3117 E Cade St.,Ramona Park,Long Beach,Public,-118.156314,33.871771,6037570204,1A,2018-12-18 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018121802.0,Match,Pyrus Kawakamii ,Evergreen Pear,3117 E Cade St.,Ramona Park,Long Beach,Public,-118.156272,33.871771,6037570204,1A,2018-12-18 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122001.0,Match,Platanus Racemosa ,California Sycamore,2718 Knoxville Ave,El Dorado Park West.,Long Beach,Public,-118.104366,33.805684,6037574400,2C,2018-12-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122003.0,Match,Lagerstroemia Indica,Crape Myrtle,5341 E Scrivener St.,Wardlow Park,Long Beach,Public,-118.127783,33.814584,6037574100,2C,2018-12-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122002.0,Match,Olea Europaea - (Fruitless),Olive,3442 Bellflower Blvd,Wardlow Park,Long Beach,Public,-118.124932,33.820073,6037573601,2C,2018-12-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018120603.0,Match,Tabebuia Avellanedae ,Lavender Trumpet Tree,3801 E 5th St.,Belmont Heights,Long Beach,Public,-118.147997,33.772814,6037577100,"2A, B",2018-12-21 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122604.0,Match,Chitalpa Tashkentensis,Pink Dawn,1900 McNab Ave,Los Altos South,Long Beach,Public,-118.112505,33.791122,6037574300,2C,2018-12-26 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122602.0,Match,Pyrus Kawakamii ,Evergreen Pear,1900 McNab Ave,Los Altos South,Long Beach,Public,-118.112371,33.791059,6037574300,2C,2018-12-26 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122601.0,Match,Tabebuia Avellanedae ,Lavender Trumpet Tree,1900 McNab Ave,Los Altos South,Long Beach,Public,-118.112433,33.791058,6037574300,2C,2018-12-26 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122603.0,Match,Tabebuia Avellanedae ,Lavender Trumpet Tree,1900 McNab Ave,Los Altos South,Long Beach,Public,-118.112313,33.791058,6037574300,2C,2018-12-26 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122702.0,Match,Olea Europaea - (Fruitless),Olive,4213 Falcon Ave,Bixby Highlands,Long Beach,Public,-118.172949,33.834483,6037571504,2C,2018-12-27 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122701.0,Match,Ulmus Parvifolia ,Chinese Elm,4213 Falcon Ave,Bixby Highlands,Long Beach,Public,-118.172948,33.834537,6037571504,2C,2018-12-27 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122704.0,Match,Geijera Parviflora,Australian Willow,5591 California Ave,Lindbergh,Long Beach,Public,-118.181066,33.857874,6037570601,1A,2018-12-27 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122705.0,Match,Geijera Parviflora,Australian Willow,5591 California Ave,Lindbergh,Long Beach,Public,-118.181066,33.857917,6037570601,1A,2018-12-27 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122703.0,Match,Geijera Parviflora,Australian Willow,6290 Knight Ave,Ramona Park,Long Beach,Public,-118.153829,33.869151,6037570204,1A,2018-12-27 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018122706.0,Match,Ulmus Parvifolia ,Chinese Elm,3249 Easy Ave,Upper Westside,Long Beach,Public,-118.210077,33.816235,6037572302,1A,2018-12-27 00:00:00,15-Gallon,5' parkway,Neighborhood Services
201901201.0,Match,Tabebuia Chrysotricha ,Golden Trumpet Tree,5122 E Keynote St.,Wardlow Park,Long Beach,Public,-118.13291100000001,33.822917,6037573601,2C,2019-01-02 00:00:00,15-Gallon,Grass Parkway,Neighborhood Services
201901202.0,Match,Tabebuia Chrysotricha ,Golden Trumpet Tree,5122 E Keynote St.,Wardlow Park,Long Beach,Public,-118.132829,33.822917,6037573601,2C,2019-01-02 15:24:00,15-Gallon,Grass Parkway,Neighborhood Services
201901503.0,Match,Geijera Parviflora,Australian Willow,3932 Canehill Ave,El Dorado Park West,Long Beach,Public,-118.110346,33.829841,6037573700,2C,2019-01-05 00:00:00,15-Gallon,Grass Parkway,Neighborhood Services
